recordIdentifier,subjectID
oai:dash.harvard.edu:1/2766652,speciation
oai:dash.harvard.edu:1/2766652,mass extinction
oai:dash.harvard.edu:1/2766652,key innovation
oai:dash.harvard.edu:1/2766652,squamate reptiles
oai:dash.harvard.edu:1/2766652,phylogenetic independence
oai:dash.harvard.edu:1/2766652,passerine birds
oai:dash.harvard.edu:1/2664298,Anolis
oai:dash.harvard.edu:1/2664298,evo-devo
oai:dash.harvard.edu:1/2664298,genome
oai:dash.harvard.edu:1/2664298,lizard
oai:dash.harvard.edu:1/2664298,staging series
oai:dash.harvard.edu:1/2666399,character evolution
oai:dash.harvard.edu:1/2666399,community structure
oai:dash.harvard.edu:1/2666399,competition
oai:dash.harvard.edu:1/2666399,habitat filtering
oai:dash.harvard.edu:1/2666399,multidimensional niche
oai:dash.harvard.edu:1/2666399,null models
oai:dash.harvard.edu:1/2643640,costs
oai:dash.harvard.edu:1/2643640,benefits
oai:dash.harvard.edu:1/2643640,medical technology
oai:dash.harvard.edu:1/2664291,medical productivity
oai:dash.harvard.edu:1/2664291,technological change
oai:dash.harvard.edu:1/2664297,historical contingency
oai:dash.harvard.edu:1/2664297,evolution
oai:dash.harvard.edu:1/2664297,convergence
oai:dash.harvard.edu:1/2664297,Iguanidae
oai:dash.harvard.edu:1/2664297,Agamidae
oai:dash.harvard.edu:1/2664297,community ecology
oai:dash.harvard.edu:1/2665788,avian genome
oai:dash.harvard.edu:1/2665788,transcription profiles
oai:dash.harvard.edu:1/2665788,candidate genes
oai:dash.harvard.edu:1/2665788,genome sequencing
oai:dash.harvard.edu:1/2664285,product proliferation
oai:dash.harvard.edu:1/2664285,inventory management
oai:dash.harvard.edu:1/2664285,lean retailing
oai:dash.harvard.edu:1/2664285,short-cycle manufacturing
oai:dash.harvard.edu:1/2664285,apparel and textile industries
oai:dash.harvard.edu:1/2643867,biodiversity
oai:dash.harvard.edu:1/2643867,climate change
oai:dash.harvard.edu:1/2643867,Eocene
oai:dash.harvard.edu:1/2643867,latitudinal gradient
oai:dash.harvard.edu:1/2643867,Formicidae
oai:dash.harvard.edu:1/2664287,replenishment items
oai:dash.harvard.edu:1/2664287,heuristic policies
oai:dash.harvard.edu:1/2664287,ordering and scheduling production
oai:dash.harvard.edu:1/3138565,Amazonia
oai:dash.harvard.edu:1/3138565,savanna
oai:dash.harvard.edu:1/3138565,cerrado
oai:dash.harvard.edu:1/3138565,evaporation
oai:dash.harvard.edu:1/3138565,tropical forest
oai:dash.harvard.edu:1/2703474,endoplasmic reticulum
oai:dash.harvard.edu:1/2703474,molecular evolution
oai:dash.harvard.edu:1/2703474,HMG-CoA reductase
oai:dash.harvard.edu:1/2703474,lovastatin
oai:dash.harvard.edu:1/2703474,Schizosaccharomyces pombe
oai:dash.harvard.edu:1/2703474,karmellae
oai:dash.harvard.edu:1/2664301,comparative method
oai:dash.harvard.edu:1/2664301,metabolic rate
oai:dash.harvard.edu:1/2664301,archosaurs
oai:dash.harvard.edu:1/2664301,C-value
oai:dash.harvard.edu:1/2664301,introns
oai:dash.harvard.edu:1/2664301,genomics
oai:dash.harvard.edu:1/2689350,genome-enabled science
oai:dash.harvard.edu:1/2689350,kin selection
oai:dash.harvard.edu:1/2689350,cooperation
oai:dash.harvard.edu:1/2689350,extrapair fertilizations
oai:dash.harvard.edu:1/2689350,QTL
oai:dash.harvard.edu:1/2710468,Diplopterys
oai:dash.harvard.edu:1/2710468,Malpighiaceae
oai:dash.harvard.edu:1/2710468,Banisteriopsis
oai:dash.harvard.edu:1/2689274,methane
oai:dash.harvard.edu:1/2689274,nitrous oxide
oai:dash.harvard.edu:1/2666729,floral evolution
oai:dash.harvard.edu:1/2666729,Malpighiaceae
oai:dash.harvard.edu:1/2666729,morphological androdioecy
oai:dash.harvard.edu:1/2666729,molecular systematics
oai:dash.harvard.edu:1/2666729,breeding system
oai:dash.harvard.edu:1/2666729,phylogeny
oai:dash.harvard.edu:1/2666729,Madagasikaria andersonii
oai:dash.harvard.edu:1/2666729,functional dioecy
oai:dash.harvard.edu:1/2674790,biogeography
oai:dash.harvard.edu:1/2674790,fruit evolution
oai:dash.harvard.edu:1/2674790,phylogeny
oai:dash.harvard.edu:1/2674790,molecular
oai:dash.harvard.edu:1/2674790,Malpighiaceae
oai:dash.harvard.edu:1/2674790,ndhF
oai:dash.harvard.edu:1/2674790,trnL-F
oai:dash.harvard.edu:1/2674790,systematics
oai:dash.harvard.edu:1/2666728,Malpighiaceae
oai:dash.harvard.edu:1/2666728,PHYC
oai:dash.harvard.edu:1/2666728,Peridiscus
oai:dash.harvard.edu:1/2666728,ndhF
oai:dash.harvard.edu:1/2666728,Saxifragales
oai:dash.harvard.edu:1/2666728,Elatine
oai:dash.harvard.edu:1/2666728,Bergia
oai:dash.harvard.edu:1/2666728,Whittonia
oai:dash.harvard.edu:1/2707605,eddy covariance
oai:dash.harvard.edu:1/2707605,NEE
oai:dash.harvard.edu:1/2707605,regression tree
oai:dash.harvard.edu:1/2707605,Net ecosystem carbon exchange
oai:dash.harvard.edu:1/2707605,MODIS
oai:dash.harvard.edu:1/2707605,Ameriflux
oai:dash.harvard.edu:1/2664306,"hydrology, hydrogeology and limnology"
oai:dash.harvard.edu:1/2664306,climate science
oai:dash.harvard.edu:1/2664306,biogeochemistry
oai:dash.harvard.edu:1/2710470,Africa
oai:dash.harvard.edu:1/2710470,biogeography
oai:dash.harvard.edu:1/2710470,South America
oai:dash.harvard.edu:1/2710470,nonparametric rate smoothing
oai:dash.harvard.edu:1/2710470,long-distance dispersal
oai:dash.harvard.edu:1/2710470,penalized likelihood
oai:dash.harvard.edu:1/2710470,western Gondwana
oai:dash.harvard.edu:1/2710470,vicariance
oai:dash.harvard.edu:1/2710469,biome evolution
oai:dash.harvard.edu:1/2710469,fossils
oai:dash.harvard.edu:1/2710469,tropical rain forest
oai:dash.harvard.edu:1/2710469,Malpighiales
oai:dash.harvard.edu:1/2710469,K/T boundary
oai:dash.harvard.edu:1/2710469,penalized likelihood
oai:dash.harvard.edu:1/2710479,multigene analysis
oai:dash.harvard.edu:1/2710479,magnoliids
oai:dash.harvard.edu:1/2710479,basal angiosperms
oai:dash.harvard.edu:1/2710479,Amborella
oai:dash.harvard.edu:1/2710479,synapomorphic substitutions
oai:dash.harvard.edu:1/2710479,phylogeny
oai:dash.harvard.edu:1/2664302,Phyllanthaceae
oai:dash.harvard.edu:1/2664302,PHYC
oai:dash.harvard.edu:1/2664302,matK
oai:dash.harvard.edu:1/2664302,molecular phylogenetics
oai:dash.harvard.edu:1/2664302,Malpighiales
oai:dash.harvard.edu:1/2664302,systematics
oai:dash.harvard.edu:1/2710477,Peridiscaceae
oai:dash.harvard.edu:1/2710477,rapid radiation
oai:dash.harvard.edu:1/2710477,molecular systematics
oai:dash.harvard.edu:1/2710477,Saxifragales
oai:dash.harvard.edu:1/2675219,Yangzi River
oai:dash.harvard.edu:1/2675219,Neolithic
oai:dash.harvard.edu:1/2675219,China
oai:dash.harvard.edu:1/2675219,Yellow River
oai:dash.harvard.edu:1/2675219,zooarchaeology
oai:dash.harvard.edu:1/2675219,faunal remains
oai:dash.harvard.edu:1/2787016,social learning
oai:dash.harvard.edu:1/2787016,agent-based model
oai:dash.harvard.edu:1/2787016,maximum-likelihood estimation
oai:dash.harvard.edu:1/2787016,animal cultures
oai:dash.harvard.edu:1/2787016,social network
oai:dash.harvard.edu:1/2787016,diffusion of innovations
oai:dash.harvard.edu:1/2757546,parameter estimation
oai:dash.harvard.edu:1/2757546,information theory
oai:dash.harvard.edu:1/2757546,compressive sampling
oai:dash.harvard.edu:1/2757495,network
oai:dash.harvard.edu:1/2757495,graph subsampling
oai:dash.harvard.edu:1/2757495,discrete exponential family
oai:dash.harvard.edu:1/2757495,pseudolikelihood
oai:dash.harvard.edu:1/2757495,likelihood approximation
oai:dash.harvard.edu:1/2757225,random graphs
oai:dash.harvard.edu:1/2757225,sequential importance sampling
oai:dash.harvard.edu:1/2757225,exponential models
oai:dash.harvard.edu:1/2757225,random networks
oai:dash.harvard.edu:1/2757225,randomized generating algorithms
oai:dash.harvard.edu:1/2757225,graphical degree sequences
oai:dash.harvard.edu:1/2748509,two-way relaying
oai:dash.harvard.edu:1/2748509,sphere packing
oai:dash.harvard.edu:1/2748509,network coding
oai:dash.harvard.edu:1/2748509,denoise-and-forward
oai:dash.harvard.edu:1/2748509,cooperative communications
oai:dash.harvard.edu:1/2748552,MIMO
oai:dash.harvard.edu:1/2748552,V-BLAST
oai:dash.harvard.edu:1/2748552,greedy ordering
oai:dash.harvard.edu:1/2748553,optimum-weighting
oai:dash.harvard.edu:1/2748553,recursive algorithm
oai:dash.harvard.edu:1/2748553,fast fading channel
oai:dash.harvard.edu:1/2748553,multiple-input multiple output (MIMO)
oai:dash.harvard.edu:1/2748553,weighted least-squares (LS) channel estimation
oai:dash.harvard.edu:1/2757545,life history theory
oai:dash.harvard.edu:1/2757545,cooperative breeding
oai:dash.harvard.edu:1/2757545,reproductive ecology
oai:dash.harvard.edu:1/2766347,generalized Langevin equation
oai:dash.harvard.edu:1/2766347,memory kernel
oai:dash.harvard.edu:1/2766347,harmonic potential
oai:dash.harvard.edu:1/2766347,fractional Brownian motion
oai:dash.harvard.edu:1/2766347,Hamiltonian
oai:dash.harvard.edu:1/2766347,autocorrelation function
oai:dash.harvard.edu:1/2766347,Fourier transform
oai:dash.harvard.edu:1/2766348,entropy
oai:dash.harvard.edu:1/2766348,Fisher information
oai:dash.harvard.edu:1/2766348,EM algorithm
oai:dash.harvard.edu:1/2766348,relative information
oai:dash.harvard.edu:1/2766348,noninformative prior
oai:dash.harvard.edu:1/2766348,haplotype-based association studies
oai:dash.harvard.edu:1/2766348,genetic linkage studies
oai:dash.harvard.edu:1/2766348,Kullback–Leibler information
oai:dash.harvard.edu:1/2766348,partial likelihood
oai:dash.harvard.edu:1/2766348,Cox regression
oai:dash.harvard.edu:1/2766292,temperature
oai:dash.harvard.edu:1/2766292,microcanonical distribution
oai:dash.harvard.edu:1/2766292,density of states
oai:dash.harvard.edu:1/2766292,energy
oai:dash.harvard.edu:1/2766292,motif sampling
oai:dash.harvard.edu:1/2766292,estimation
oai:dash.harvard.edu:1/2766292,sampling
oai:dash.harvard.edu:1/2766292,protein folding
oai:dash.harvard.edu:1/2766644,Acer
oai:dash.harvard.edu:1/2766644,phylogeny
oai:dash.harvard.edu:1/2766644,Ascomycota
oai:dash.harvard.edu:1/2766644,teleomorph
oai:dash.harvard.edu:1/2766644,ribosomal DNA
oai:dash.harvard.edu:1/2766644,anamorph
oai:dash.harvard.edu:1/2770281,attractors
oai:dash.harvard.edu:1/2770281,Strominger
oai:dash.harvard.edu:1/2770281,N=2
oai:dash.harvard.edu:1/2770281,theory
oai:dash.harvard.edu:1/2770281,4D
oai:dash.harvard.edu:1/2770281,Calabi-Yau
oai:dash.harvard.edu:1/2770281,mechanism
oai:dash.harvard.edu:1/2770281,compactifications
oai:dash.harvard.edu:1/2770281,supergravity
oai:dash.harvard.edu:1/2770281,weak
oai:dash.harvard.edu:1/2770281,quantum
oai:dash.harvard.edu:1/2770281,string
oai:dash.harvard.edu:1/2770281,Kahler
oai:dash.harvard.edu:1/2770281,geometry
oai:dash.harvard.edu:1/2770281,special
oai:dash.harvard.edu:1/2770281,solutions
oai:dash.harvard.edu:1/2770281,gravity
oai:dash.harvard.edu:1/2770281,Yang-Mills
oai:dash.harvard.edu:1/2770281,monopoles
oai:dash.harvard.edu:1/2770281,supersymmetric
oai:dash.harvard.edu:1/2794951,quantum theory
oai:dash.harvard.edu:1/2794951,Unparticle Physics
oai:dash.harvard.edu:1/2787020,mental health
oai:dash.harvard.edu:1/2787020,counterfactual populations
oai:dash.harvard.edu:1/2787020,potential outcomes
oai:dash.harvard.edu:1/2787020,disparities
oai:dash.harvard.edu:1/2787020,weighting
oai:dash.harvard.edu:1/2787020,Simpson's paradox
oai:dash.harvard.edu:1/3110939,handicap
oai:dash.harvard.edu:1/3110939,immunocompetence
oai:dash.harvard.edu:1/3110939,mammals
oai:dash.harvard.edu:1/3110939,comparative analysis
oai:dash.harvard.edu:1/3110939,Bateman's principle
oai:dash.harvard.edu:1/3110939,insects
oai:dash.harvard.edu:1/2797447,sensor networks
oai:dash.harvard.edu:1/2797447,functional programming
oai:dash.harvard.edu:1/2797447,resource-constrained devices
oai:dash.harvard.edu:1/2794945,elemental semiconductors
oai:dash.harvard.edu:1/2794945,germanium
oai:dash.harvard.edu:1/2794945,molecular beam epitaxial growth
oai:dash.harvard.edu:1/2794945,monolayers
oai:dash.harvard.edu:1/2794945,reflection high energy electron diffraction
oai:dash.harvard.edu:1/2794945,semiconductor growth
oai:dash.harvard.edu:1/2789367,percolation
oai:dash.harvard.edu:1/2789367,diffusion
oai:dash.harvard.edu:1/2789367,nucleation
oai:dash.harvard.edu:1/2789367,electrical conductivity
oai:dash.harvard.edu:1/2789367,aggregation
oai:dash.harvard.edu:1/2789367,Monte Carlo methods
oai:dash.harvard.edu:1/2789367,pulsed laser deposition
oai:dash.harvard.edu:1/2789367,metallic thin films
oai:dash.harvard.edu:1/2789367,silver
oai:dash.harvard.edu:1/2794832,measurement mistakes
oai:dash.harvard.edu:1/2794832,total compensation
oai:dash.harvard.edu:1/2794832,wages
oai:dash.harvard.edu:1/2794832,labor productivity
oai:dash.harvard.edu:1/2795223,ion-surface impact
oai:dash.harvard.edu:1/2795223,ion beam effects
oai:dash.harvard.edu:1/2795223,surface structure
oai:dash.harvard.edu:1/2795223,sputter etching
oai:dash.harvard.edu:1/2795223,surface dynamics
oai:dash.harvard.edu:1/2794833,saving rate
oai:dash.harvard.edu:1/2794833,smooth adjustment
oai:dash.harvard.edu:1/2794833,dollar overvaluation
oai:dash.harvard.edu:1/2794833,trade deficit
oai:dash.harvard.edu:1/2795319,electron correlations
oai:dash.harvard.edu:1/2795319,quantum dots
oai:dash.harvard.edu:1/2795319,Wigner crystal
oai:dash.harvard.edu:1/2795319,Monte Carlo methods
oai:dash.harvard.edu:1/2795319,electron gas
oai:dash.harvard.edu:1/2794941,silver
oai:dash.harvard.edu:1/2794941,Monte Carlo methods
oai:dash.harvard.edu:1/2794941,metallic thin films
oai:dash.harvard.edu:1/2794941,adsorbed layers
oai:dash.harvard.edu:1/2794941,metal-insulator boundaries
oai:dash.harvard.edu:1/2794941,pulsed laser deposition
oai:dash.harvard.edu:1/2794941,percolation
oai:dash.harvard.edu:1/2794941,vacancies (crystal)
oai:dash.harvard.edu:1/2794941,atomic force microscopy
oai:dash.harvard.edu:1/2795437,laser annealing
oai:dash.harvard.edu:1/2795437,excimer laser
oai:dash.harvard.edu:1/2795437,PLD
oai:dash.harvard.edu:1/2795437,PLM
oai:dash.harvard.edu:1/2795437,laser ablation
oai:dash.harvard.edu:1/2795437,black silicon
oai:dash.harvard.edu:1/2795437,chromium oxide
oai:dash.harvard.edu:1/2795437,sulfur doping
oai:dash.harvard.edu:1/2795878,template-directed assembly
oai:dash.harvard.edu:1/2795878,nanopatterning
oai:dash.harvard.edu:1/2795878,ion irradiation
oai:dash.harvard.edu:1/2795878,self-organization
oai:dash.harvard.edu:1/2795734,electrical conductivity
oai:dash.harvard.edu:1/2795734,electrochemical anodization of Ti
oai:dash.harvard.edu:1/2795734,TiO2 nanotubes
oai:dash.harvard.edu:1/2793858,Calabi-Yau
oai:dash.harvard.edu:1/2793858,Kahler
oai:dash.harvard.edu:1/2793858,IIB
oai:dash.harvard.edu:1/2793858,Kallosh
oai:dash.harvard.edu:1/2793858,stablize
oai:dash.harvard.edu:1/2793858,moduli
oai:dash.harvard.edu:1/2793858,Kachru
oai:dash.harvard.edu:1/2793858,Trevedi
oai:dash.harvard.edu:1/2793858,Linde
oai:dash.harvard.edu:1/3307722,software
oai:dash.harvard.edu:1/3307722,operating systems
oai:dash.harvard.edu:1/3307722,programming languages
oai:dash.harvard.edu:1/3307722,mathematics of computing
oai:dash.harvard.edu:1/3307722,code generation
oai:dash.harvard.edu:1/3307722,compilers
oai:dash.harvard.edu:1/3307722,storage management
oai:dash.harvard.edu:1/3307722,garbage collection
oai:dash.harvard.edu:1/3307722,algorithm design and analysis
oai:dash.harvard.edu:1/3307722,computing milieux
oai:dash.harvard.edu:1/3307722,management of computing and information systems
oai:dash.harvard.edu:1/3307722,installation management
oai:dash.harvard.edu:1/3307722,benchmarks
oai:dash.harvard.edu:1/2793857,number theory
oai:dash.harvard.edu:1/2793857,ABC Conjecture
oai:dash.harvard.edu:1/11022283,algebraic geometry
oai:dash.harvard.edu:1/11022283,number theory
oai:dash.harvard.edu:1/2961245,eddy correlation
oai:dash.harvard.edu:1/2961245,tropical rain forest
oai:dash.harvard.edu:1/2961245,respiration
oai:dash.harvard.edu:1/2961245,carbon
oai:dash.harvard.edu:1/2961245,Amazon
oai:dash.harvard.edu:1/2961245,LBA
oai:dash.harvard.edu:1/3342971,temperate forests
oai:dash.harvard.edu:1/3342971,net ecosystem productivity
oai:dash.harvard.edu:1/3342971,ecosystem model
oai:dash.harvard.edu:1/3342971,carbon cycle
oai:dash.harvard.edu:1/3342971,Canadain land surface scheme
oai:dash.harvard.edu:1/3342971,boreal forests
oai:dash.harvard.edu:1/2797289,cellular growth
oai:dash.harvard.edu:1/2797289,dendritic growth
oai:dash.harvard.edu:1/2797289,rapid solidification
oai:dash.harvard.edu:1/2797289,interface kinetics
oai:dash.harvard.edu:1/2907526,corporate governance
oai:dash.harvard.edu:1/2907526,financial development
oai:dash.harvard.edu:1/4516631,lichenization
oai:dash.harvard.edu:1/4516631,ancestral character reconstruction
oai:dash.harvard.edu:1/4516631,large data sets
oai:dash.harvard.edu:1/4516631,phylogeny
oai:dash.harvard.edu:1/4516631,Fungi
oai:dash.harvard.edu:1/2870696,stressed boron doped silicon
oai:dash.harvard.edu:1/2870696,boundary contour method
oai:dash.harvard.edu:1/2870696,growth instability
oai:dash.harvard.edu:1/2870696,ion-implantation
oai:dash.harvard.edu:1/2870696,level set methods
oai:dash.harvard.edu:1/2797693,silicon
oai:dash.harvard.edu:1/2797693,amorphous semiconductors
oai:dash.harvard.edu:1/2797693,atomistic simulation
oai:dash.harvard.edu:1/2797693,amorphous–crystal interfaces
oai:dash.harvard.edu:1/2797693,molecular-dynamics simulation
oai:dash.harvard.edu:1/2797693,tight-binding simulation
oai:dash.harvard.edu:1/2797693,structural properties
oai:dash.harvard.edu:1/2889462,NDVI
oai:dash.harvard.edu:1/2889462,EC-LUE model
oai:dash.harvard.edu:1/2889462,light use efficiency
oai:dash.harvard.edu:1/2889462,eddy covariance
oai:dash.harvard.edu:1/2889462,evaporative fraction
oai:dash.harvard.edu:1/2889462,gross primary production
oai:dash.harvard.edu:1/2797290,order-disorder phenomena
oai:dash.harvard.edu:1/2797290,hardness testing
oai:dash.harvard.edu:1/2797290,intermetallic compounds
oai:dash.harvard.edu:1/2797290,toughness
oai:dash.harvard.edu:1/2797290,rapid solidification
oai:dash.harvard.edu:1/2797446,strains & stresses
oai:dash.harvard.edu:1/2797446,activation volume
oai:dash.harvard.edu:1/2797446,diffusion
oai:dash.harvard.edu:1/2797446,point defect
oai:dash.harvard.edu:1/2797446,strained films
oai:dash.harvard.edu:1/2797446,silicon
oai:dash.harvard.edu:1/2796936,silicon-germanium alloy
oai:dash.harvard.edu:1/2796936,electroluminescence
oai:dash.harvard.edu:1/2796936,nanocrystallites
oai:dash.harvard.edu:1/2796936,pulsed laser ablation
oai:dash.harvard.edu:1/2796936,Raman scattering
oai:dash.harvard.edu:1/2848641,collision rates
oai:dash.harvard.edu:1/2848641,entropy-limited freezing
oai:dash.harvard.edu:1/2848641,transition-state theory
oai:dash.harvard.edu:1/2848641,gas phase
oai:dash.harvard.edu:1/2848641,Si
oai:dash.harvard.edu:1/2848641,freezing
oai:dash.harvard.edu:1/2848641,silicon
oai:dash.harvard.edu:1/2848641,unimolecular reactions
oai:dash.harvard.edu:1/2848641,elemental semiconductors
